0 ['http://en.wikipedia.org/wiki/Roman_Catholic', 0.0010440121794789519]
306 ['http://catholicism.org/category/ad-rem-a-weekly-email-message-from-the-prior', 5.9183844552010675e-05]
307 ['http://catholicism.org/mass-schedule.html', 5.9183844552010675e-05]
308 ['http://catholicism.org/category/spiritual-life', 5.9183844552010675e-05]
309 ['http://www.catholicism.org/father-feeney.html', 5.9183844552010675e-05]
310 ['http://catholicism.org/the-sisters', 5.9183844552010675e-05]
311 ['http://catholicism.org/category/catholic-living', 5.9183844552010675e-05]
312 ['http://catholicism.org/category/news', 5.9183844552010675e-05]
313 ['http://catholicism.org/category/mass-and-the-liturgy', 5.9183844552010675e-05]
314 ['http://catholicism.org/category/our-lady', 5.9183844552010675e-05]
315 ['http://catholicism.org/copyright-and-sharing.html', 5.9183844552010675e-05]
316 ['http://catholicism.org/category/catechesis-and-fundamentals', 5.9183844552010675e-05]
317 ['http://catholicism.org/category/great-writers', 5.9183844552010675e-05]
318 ['http://catholicism.org/category/politics-and-society', 5.9183844552010675e-05]
319 ['https://cse.google.com/cse/publicurl?cx=015611943512654018455%3Anpjerh2alw0', 5.9183844552010675e-05]
320 ['http://catholicism.org/category/special-events', 5.9183844552010675e-05]
321 ['http://catholicism.org/category/apologetics', 5.9183844552010675e-05]
322 ['http://catholicism.org/category/library-of-prayers', 5.9183844552010675e-05]
323 ['https://commons.wikimedia.org/wiki/Category:Roman_Catholic_churches_by_country', 5.896519091717885e-05]
324 ['http://en.wikipedia.org/wiki/Confirmation_in_the_Catholic_Church', 5.888457040536536e-05]
325 ['http://en.wikipedia.org/wiki/Order_of_precedence_in_the_Catholic_Church', 5.872853302342179e-05]
326 ['http://en.wikipedia.org/wiki/Catholic_Church_and_the_Age_of_Discovery', 5.849753947274203e-05]
327 ['https://en.wikipedia.org/wiki/Category:The_Church_of_Jesus_Christ_of_Latter-day_Saints', 5.804694177661011e-05]
328 ['https://en.wikipedia.org/wiki/Holy_Spirit_in_Christianity', 5.786526817918666e-05]
329 ['https://en.wikipedia.org/wiki/Holy_Roman_Emperor', 5.745146663465897e-05]
330 ['https://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Songea', 5.6372138044609294e-05]
331 ['http://en.wikipedia.org/wiki/Jesus_in_Christianity', 5.630925792686408e-05]
332 ['http://en.wikipedia.org/wiki/Category:Mexican_Roman_Catholic_diocese_stubs', 5.614276830343357e-05]
333 ['https://en.wikipedia.org/wiki/Category:Mexican_Roman_Catholic_diocese_stubs', 5.609388371301438e-05]
334 ['http://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Songea', 5.581166099106856e-05]
335 ['https://en.wikipedia.org/wiki/Catholic_Church_in_the_Philippines', 5.576445852416771e-05]
336 ['http://en.wikipedia.org/wiki/Category:South_American_Roman_Catholic_diocese_stubs', 5.4946179470520224e-05]
337 ['http://catholicnews.org.uk/Home/News/Asylum-Seekers', 5.452818281256353e-05]
338 ['http://catholicnews.org.uk/Home/News/Cardinal-Tauran-RIP', 5.452818281256353e-05]
339 ['http://catholicnews.org.uk/Home/News/Christians-in-Kurdistan', 5.452818281256353e-05]
340 ['http://catholicnews.org.uk/Home/News/New-Forces-Bishop', 5.452818281256353e-05]
341 ['http://catholicnews.org.uk/Home/News/Cathedral-Repair-Fund', 5.452818281256353e-05]
342 ['http://catholicnews.org.uk/Home/News/Bedouin-Demolition', 5.452818281256353e-05]
343 ['https://en.wikipedia.org/wiki/Jesus_Christ', 5.427432410418795e-05]
344 ['https://en.wikipedia.org/wiki/Category:South_American_Roman_Catholic_diocese_stubs', 5.336649314813358e-05]
345 ['http://en.wikipedia.org/wiki/God_in_Christianity', 5.2496486304013524e-05]
346 ['http://en.wikipedia.org/wiki/Jesus_Christ', 5.2398826932299155e-05]
347 ['https://en.wikipedia.org/wiki/Category:Former_Roman_Catholic_dioceses_in_America', 5.17866073369298e-05]
348 ['https://en.wikipedia.org/wiki/List_of_missions_of_The_Church_of_Jesus_Christ_of_Latter-day_Saints', 5.134333878314295e-05]
349 ['https://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_S%C3%A3o_Salvador_da_Bahia', 5.118763648629123e-05]
350 ['http://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_S%C3%A3o_Salvador_da_Bahia', 5.093179100035915e-05]
351 ['http://en.wikipedia.org/wiki/The_Holy_Roman_Empire', 5.0684848249471624e-05]
352 ['http://catholicnews.org.uk/Home/News/Ash-Wednesday', 5.042986396231408e-05]
353 ['http://catholicnews.org.uk/Home/News/Pope-s-Lenten-Message', 5.042986396231408e-05]
354 ['https://en.wikipedia.org/wiki/Category:Roman_Catholic_churches_by_city', 5.0416368480693535e-05]
355 ['http://www.catholicnews.org.uk/Home/News/Cathedral-Repair-Fund', 5.001565208144131e-05]
356 ['http://www.catholicnews.org.uk/Home/News/Asylum-Seekers', 5.001565208144131e-05]
357 ['http://www.catholicnews.org.uk/Home/News/Bedouin-Demolition', 5.001565208144131e-05]
358 ['http://www.catholicnews.org.uk/Home/News/Christians-in-Kurdistan', 4.998159483763467e-05]
359 ['http://www.catholicnews.org.uk/Home/News/New-Forces-Bishop', 4.99736489557955e-05]
360 ['http://www.catholicnews.org.uk/Home/News/Cardinal-Tauran-RIP', 4.99736489557955e-05]
361 ['http://catholicnews.org.uk/Home/News/Trafficking-Conference-Concludes', 4.996942994545518e-05]
362 ['http://catholicnews.org.uk/Home/News/Christian-Unity-2018', 4.9967761751114326e-05]
363 ['http://catholicnews.org.uk/Home/News/Car-Wash-App', 4.994826475838013e-05]
364 ['http://catholicnews.org.uk/Home/News/Gaza-Statement', 4.994826475838013e-05]
365 ['http://catholicnews.org.uk/Home/News/Cardinal-Gaza', 4.994826475838013e-05]
366 ['http://catholicnews.org.uk/Home/News/Queen-and-Commonwealth', 4.994826475838013e-05]
367 ['http://catholicnews.org.uk/Home/News/Programme-World-Meeting-of-Families', 4.994826475838013e-05]
368 ['http://catholicnews.org.uk/Home/News/Lifting-the-Lid', 4.994826475838013e-05]
369 ['http://catholicnews.org.uk/Home/News/Windrush-Generation', 4.994826475838013e-05]
370 ['http://catholicnews.org.uk/Home/News/Migrants-at-risk', 4.994826475838013e-05]
371 ['http://catholicnews.org.uk/Home/News/Death-Penalty', 4.994826475838013e-05]
372 ['http://catholicnews.org.uk/Home/News/Army-Deputy-Chaplain-General', 4.994826475838013e-05]
373 ['http://catholicnews.org.uk/Home/News/Remembering-Genocides', 4.994826475838013e-05]
374 ['http://catholicnews.org.uk/Home/News/Nuncio-visits-Tilbury-Docks', 4.994826475838013e-05]
375 ['http://catholicnews.org.uk/Home/News/Mental-Health-Grants', 4.994826475838013e-05]
376 ['http://catholicnews.org.uk/Home/News/Visit-to-Gaza', 4.994826475838013e-05]
377 ['http://catholicnews.org.uk/Home/News/Criminal-Justice', 4.994826475838013e-05]
378 ['http://catholicnews.org.uk/Home/News/Christian-Unity-Message', 4.994826475838013e-05]
379 ['http://catholicnews.org.uk/Home/News/2007', 4.994826475838013e-05]
380 ['http://catholicnews.org.uk/Home/News/Contact-our-Diocesan-Communications-Officers-DCOs', 4.994826475838013e-05]
381 ['http://catholicnews.org.uk/Home/News/Middle-East', 4.994826475838013e-05]
382 ['http://catholicnews.org.uk/Home/News/2009', 4.994826475838013e-05]
383 ['http://catholicnews.org.uk/Home/News/Bishop-s-Funeral', 4.994826475838013e-05]
384 ['http://catholicnews.org.uk/Home/News/Parents-Circle-Meeting', 4.994826475838013e-05]
385 ['http://catholicnews.org.uk/Home/News/Pope-Day-For-Life', 4.994826475838013e-05]
386 ['http://catholicnews.org.uk/Home/News/Human-Rights-Inquiry', 4.994826475838013e-05]
387 ['http://catholicnews.org.uk/Home/News/IICSA-Child-Migration', 4.994826475838013e-05]
388 ['http://catholicnews.org.uk/Home/News/Modern-Slavery-Forum', 4.994826475838013e-05]
389 ['http://catholicnews.org.uk/Home/News/New-Convent', 4.994826475838013e-05]
390 ['http://catholicnews.org.uk/Home/News/Visit-to-Schools', 4.994826475838013e-05]
391 ['http://catholicnews.org.uk/Home/News/Thanksgiving-Gaudete-et-Exsultate', 4.994826475838013e-05]
392 ['http://catholicnews.org.uk/Home/News/CBCEW-Publications', 4.994826475838013e-05]
393 ['http://catholicnews.org.uk/Home/News/Pope-Addresses-Trafficking-Conference', 4.994826475838013e-05]
394 ['http://catholicnews.org.uk/Home/News/Jewish-School', 4.994826475838013e-05]
395 ['http://catholicnews.org.uk/Home/News/2015', 4.994826475838013e-05]
396 ['http://catholicnews.org.uk/Home/News/LondonUnited', 4.994826475838013e-05]
397 ['http://catholicnews.org.uk/Home/News/Migrants-March', 4.994826475838013e-05]
398 ['http://catholicnews.org.uk/Home/News/World-Day-of-Peace', 4.994826475838013e-05]
399 ['http://catholicnews.org.uk/Home/News/Comment-Organ-donation-consultation', 4.994826475838013e-05]
400 ['http://catholicnews.org.uk/Home/News/Abortion-Clinic-Protest-Review', 4.994826475838013e-05]
401 ['http://catholicnews.org.uk/Home/News/Anti-Slavery-Commissioner', 4.994826475838013e-05]
402 ['http://catholicnews.org.uk/Home/News/Final-Communique', 4.994826475838013e-05]
403 ['http://catholicnews.org.uk/Home/News/2013', 4.994826475838013e-05]
404 ['http://catholicnews.org.uk/Home/News/Sandhurst-Treaty', 4.994826475838013e-05]
405 ['http://catholicnews.org.uk/Home/News/Combat-Trafficking', 4.994826475838013e-05]
406 ['http://catholicnews.org.uk/Home/News/Comment-Immigration-bill', 4.994826475838013e-05]
407 ['http://catholicnews.org.uk/Home/News/Alfie-Evans2', 4.994826475838013e-05]
408 ['http://catholicnews.org.uk/Home/News/2008', 4.994826475838013e-05]
409 ['http://catholicnews.org.uk/Home/News/Business-Leaders', 4.994826475838013e-05]
410 ['http://catholicnews.org.uk/Home/News/Trafficking-Conference', 4.994826475838013e-05]
411 ['http://catholicnews.org.uk/Home/News/Marriage-Mass-2018', 4.994826475838013e-05]
412 ['http://catholicnews.org.uk/Home/News/Apostleship-of-the-Sea', 4.994826475838013e-05]
413 ['http://catholicnews.org.uk/Home/News/Motu-Proprio', 4.994826475838013e-05]
414 ['http://catholicnews.org.uk/Home/News/Corpus-Christi', 4.994826475838013e-05]
415 ['http://catholicnews.org.uk/Home/News/Vocations-Director', 4.994826475838013e-05]
416 ['http://catholicnews.org.uk/Home/News/2016', 4.994826475838013e-05]
417 ['http://catholicnews.org.uk/Home/News/Community-Project-Award', 4.994826475838013e-05]
418 ['http://catholicnews.org.uk/Home/News/NJPN-Conference-2018', 4.994826475838013e-05]
419 ['http://catholicnews.org.uk/Home/News/Traffickers-Convicted', 4.994826475838013e-05]
420 ['http://catholicnews.org.uk/Home/News/Holy-Land-Co-ordination', 4.994826475838013e-05]
421 ['http://catholicnews.org.uk/Home/News/Hebrew-University', 4.994826475838013e-05]
422 ['http://catholicnews.org.uk/Home/News/Migrants-and-Refugees', 4.994826475838013e-05]
423 ['http://catholicnews.org.uk/Home/News/Holy-Land-Youth', 4.994826475838013e-05]
424 ['http://catholicnews.org.uk/Home/News/Relic-Pope-St.-Clement', 4.994826475838013e-05]
425 ['http://catholicnews.org.uk/Home/News/Custodial-Sentences', 4.994826475838013e-05]
426 ['http://catholicnews.org.uk/Home/News/Cardinal-s-Homily-Good-Friday', 4.994826475838013e-05]
427 ['http://catholicnews.org.uk/Home/News/Celebrating-Peace-Sunday', 4.994826475838013e-05]
428 ['http://catholicnews.org.uk/Home/News/World-Day-of-the-Sick', 4.994826475838013e-05]
429 ['http://catholicnews.org.uk/Home/News/2017', 4.994826475838013e-05]
430 ['http://catholicnews.org.uk/Home/News/Interreligious-Dialogue', 4.994826475838013e-05]
431 ['http://catholicnews.org.uk/Home/News/Globalisation', 4.994826475838013e-05]
432 ['http://catholicnews.org.uk/Home/News/Urbi-et-Orbi', 4.994826475838013e-05]
433 ['http://catholicnews.org.uk/Home/News/Plenary-Meeting-April-2018', 4.994826475838013e-05]
434 ['http://catholicnews.org.uk/Home/News/Modern-Slavery', 4.994826475838013e-05]
435 ['http://catholicnews.org.uk/Home/News/Vocations-App', 4.994826475838013e-05]
436 ['http://catholicnews.org.uk/Home/News/Pope-s-Comms-Message', 4.994826475838013e-05]
437 ['http://catholicnews.org.uk/Home/News/Papal-Appeal', 4.994826475838013e-05]
438 ['http://catholicnews.org.uk/Home/News/Bishop-elect-of-Lancaster', 4.994826475838013e-05]
439 ['http://catholicnews.org.uk/Home/News/Statement-Gender', 4.994826475838013e-05]
440 ['http://catholicnews.org.uk/Home/News/Statement-ARCIC-III', 4.994826475838013e-05]
441 ['http://catholicnews.org.uk/Home/News/2006', 4.994826475838013e-05]
442 ['http://catholicnews.org.uk/Home/News/Settlement-Scheme-Fees', 4.994826475838013e-05]
443 ['http://catholicnews.org.uk/Home/News/50-Faith-Admissions', 4.994826475838013e-05]
444 ['http://catholicnews.org.uk/Home/News/Response-to-COPING', 4.994826475838013e-05]
445 ['http://catholicnews.org.uk/Home/News/Jerusalem-Status-Quo', 4.994826475838013e-05]
446 ['http://catholicnews.org.uk/Home/News/2010', 4.994826475838013e-05]
447 ['http://catholicnews.org.uk/Home/News/Health-charges', 4.994826475838013e-05]
448 ['http://catholicnews.org.uk/Home/News/Eastern-Ghouta', 4.994826475838013e-05]
449 ['http://catholicnews.org.uk/Home/News/March-for-Life', 4.994826475838013e-05]
450 ['http://catholicnews.org.uk/Home/News/Alfie-Evans', 4.994826475838013e-05]
451 ['http://catholicnews.org.uk/Home/News/Travellers-Mass', 4.994826475838013e-05]
452 ['http://catholicnews.org.uk/Home/News/Peace-Day-Info', 4.994826475838013e-05]
453 ['http://catholicnews.org.uk/Home/News/Migrants-Mass-2018', 4.994826475838013e-05]
454 ['http://catholicnews.org.uk/Home/News/Civil-Partnerships', 4.994826475838013e-05]
455 ['http://catholicnews.org.uk/Home/News/Sign-up-for-Newsletters', 4.994826475838013e-05]
456 ['http://catholicnews.org.uk/Home/News/UN-World-Refugee-Day', 4.994826475838013e-05]
457 ['http://catholicnews.org.uk/Home/News/Prayer-Survivors-of-Abuse', 4.994826475838013e-05]
458 ['http://catholicnews.org.uk/Home/News/Bishops-Plenary-Meetings', 4.994826475838013e-05]
459 ['http://catholicnews.org.uk/Home/News/Torture-Victims', 4.994826475838013e-05]
460 ['http://catholicnews.org.uk/Home/News/Jerusalem-Status-Quo2', 4.994826475838013e-05]
461 ['http://catholicnews.org.uk/Home/News/Gaudete-et-Exsultate', 4.994826475838013e-05]
462 ['http://catholicnews.org.uk/Home/News/California-Mudslides', 4.994826475838013e-05]
463 ['http://catholicnews.org.uk/Home/News/Memorial-Lecture', 4.994826475838013e-05]
464 ['http://catholicnews.org.uk/Home/News/Interreligious-Forum', 4.994826475838013e-05]
465 ['http://catholicnews.org.uk/Home/News/2012', 4.994826475838013e-05]
466 ['http://catholicnews.org.uk/Home/News/2014', 4.994826475838013e-05]
467 ['http://catholicnews.org.uk/Home/News/Cardinal-O-Brien', 4.994826475838013e-05]
468 ['http://catholicnews.org.uk/Home/News/Cardinal-in-Poland', 4.994826475838013e-05]
469 ['http://catholicnews.org.uk/Home/News/Santa-Marta-Group-in-NY', 4.994826475838013e-05]
470 ['http://catholicnews.org.uk/Home/News/Safeguarding-Report-2017', 4.994826475838013e-05]
471 ['http://catholicnews.org.uk/Home/News/Peter-Sutherland-RIP', 4.994826475838013e-05]
472 ['http://catholicnews.org.uk/Home/News/Young-People-at-Synod', 4.994826475838013e-05]
473 ['http://catholicnews.org.uk/Home/News/Holy-Sepulchre-Closure', 4.994826475838013e-05]
474 ['http://catholicnews.org.uk/Home/News/New-Bishop-of-Lancaster', 4.994826475838013e-05]
475 ['http://catholicnews.org.uk/Home/News/New-Commission-Members', 4.994826475838013e-05]
476 ['http://catholicnews.org.uk/Home/News/2011', 4.994826475838013e-05]
477 ['http://catholicnews.org.uk/Home/News/Ushaw-Conference', 4.994826475838013e-05]
478 ['http://catholicnews.org.uk/Home/News/Bishop-on-Migrants-and-Refugees', 4.994826475838013e-05]
479 ['http://catholicnews.org.uk/Home/News/Irish-Referendum', 4.994826475838013e-05]
480 ['http://catholicnews.org.uk/Home/News/Annulment-Guide', 4.994826475838013e-05]
481 ['http://catholicnews.org.uk/Home/News/Grenfell-Anniversary', 4.994826475838013e-05]
482 ['http://catholicnews.org.uk/Home/News/Conscientious-Objection-Bill', 4.994826475838013e-05]
483 ['http://catholicnews.org.uk/Home/News/Man-of-His-World', 4.994826475838013e-05]
484 ['https://en.wikipedia.org/wiki/Category:The_Church_of_Jesus_Christ_of_Latter-day_Saints_by_country', 4.9222700113233816e-05]
485 ['https://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Lom%C3%A9', 4.909587021706427e-05]
486 ['http://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Lom%C3%A9', 4.899444323013531e-05]
487 ['http://www.catholicnews.org.uk/Home/News/Statement-ARCIC-III', 4.873513181986575e-05]
488 ['http://www.catholicnews.org.uk/Home/News/Response-to-COPING', 4.873513181986575e-05]
489 ['http://www.catholicnews.org.uk/Home/News/Anti-Slavery-Commissioner', 4.869312869421994e-05]
490 ['http://www.catholicnews.org.uk/Home/News/Safeguarding-Report-2017', 4.869312869421994e-05]
491 ['http://www.catholicnews.org.uk/Home/News/Bishop-s-Funeral', 4.869312869421994e-05]
492 ['http://www.catholicnews.org.uk/Home/News/Death-Penalty', 4.869312869421994e-05]
493 ['http://www.catholicnews.org.uk/Home/News/Holy-Land-Youth', 4.869312869421994e-05]
494 ['http://www.catholicnews.org.uk/Home/News/Peace-Day-Info', 4.869312869421994e-05]
495 ['http://www.catholicnews.org.uk/Home/News/Combat-Trafficking', 4.869312869421994e-05]
496 ['http://www.catholicnews.org.uk/Home/News/Contact-our-Diocesan-Communications-Officers-DCOs', 4.869312869421994e-05]
497 ['http://www.catholicnews.org.uk/Home/News/LondonUnited', 4.869312869421994e-05]
498 ['http://www.catholicnews.org.uk/Home/News/Ushaw-Conference', 4.869312869421994e-05]
499 ['http://www.catholicnews.org.uk/Home/News/CBCEW-Publications', 4.869312869421994e-05]
